id,name,type,parts_count,part_1_link,part_1_duration,part_2_link,part_2_duration,part_3_link,part_3_duration,venue,read_type,series
370943,سوره مائده آیات 111 تا آخر,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=311374&VALID=TRUE&q=11,11:24,,,,,انگلستان، رادیو لندن,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
370946,سوره مائده آیات27 تا 45,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=311999&VALID=TRUE&q=11,26:22,,,,,قاهره، اذاعه القران,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
373576,سوره توبه آیات 36 تا 45، شمس,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=312004&VALID=TRUE&q=11,,,,,,آفریقای جنوبی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
373577,سوره یوسف آیات 1 الی 22,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=311920&VALID=TRUE&q=11,33:22,,,,,بیروت,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
373578,سوره هود آیات 25 تا 49,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=311921&VALID=TRUE&q=11,29:27,,,,,مسجد الاقصی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
373587,سوره یوسف آیات 1 تا 27,,0,http://player.iranseda.ir/quran-player/?g=373587&w=46,,,,,,,,
373588,سوره یوسف آیات 1 تا 29، انفطار,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=311914&VALID=TRUE&q=11,51:11,,,,,,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
373589,سوره رعد آیات 1 تا 14,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=302181&VALID=TRUE&q=11,27:18,,,,,قاهره,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
373604,سوره ابراهیم آیات 23 تا 38,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=302190&VALID=TRUE&q=11,26:24,,,,,کویت,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
374180,سوره ابراهیم آیات 23 تا آخر، قدر,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=311985&VALID=TRUE&q=11,35:20,,,,,,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
380277,سوره كهف آیات 30 تا 51، سوره بلد 1 تا 18,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=312788&VALID=TRUE&q=11,38:20,,,,,سوریه، شهر دمشق، مسجد لالا مصطفی پاشا,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
380910,سوره مریم آیات 1 تا 36، سوره بلد 1 تا 17,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=312793&VALID=TRUE&q=11,42:28,,,,,مصر، شهر قاهره، مسجد امام شافعی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
384024,سوره حج آیات 23 تا 40,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=302167&VALID=TRUE&q=11,27:26,,,,,کویت,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
385371,سوره مباركه لقمان آیات 1 تا 22,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=313119&VALID=TRUE&q=11,26:27,,,,,مسجد الاقصی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
